code,stock,sector,industry,Oppr,Clpr,change,Dampltd,DMC
600267,海正药业,制造业,医药制造业,10.26,10.16,-0.97%,3.0392,9809803515
600276,恒瑞医药,制造业,医药制造业,71.95,71.96,0.01%,1.8766,3.18E+11
600285,羚锐制药,制造业,医药制造业,8.53,8.49,-0.47%,1.2956,4978953182
600299,安迪苏,制造业,医药制造业,10.36,10.26,-0.97%,2.4131,27516307061
600329,中新药业,制造业,医药制造业,14.6,14.41,-1.30%,2.8472,8197461025
600332,白云山,制造业,医药制造业,37.07,38.19,3.02%,3.6148,53690975342
600351,亚宝药业,制造业,医药制造业,5.78,5.79,0.17%,1.5517,4458300133
600380,健康元,制造业,医药制造业,8.59,8.79,2.33%,4.7674,17035313041
600385,*综合T金泰,制造业,医药制造业,7,7.05,0.71%,1.5714,1044155393
600420,现代制药,制造业,医药制造业,8.7,8.67,-0.34%,1.1507,9157486963
600422,昆药集团,制造业,医药制造业,11.22,11.23,0.09%,2.1949,8548475804
600436,片仔癀,制造业,医药制造业,100.11,99.2,-0.91%,1.3088,59849067232
600479,千金药业,制造业,医药制造业,9.6,9.58,-0.21%,2.1875,4009298181
600488,天药股份,制造业,医药制造业,4.03,4.09,1.49%,1.4888,4465816521
600513,联环药业,制造业,医药制造业,6.87,6.85,-0.29%,1.3043,1973521785
600518,综合T康美,制造业,医药制造业,3.37,3.37,0.00%,0,16761913845
600521,华海药业,制造业,医药制造业,15.85,15.53,-2.02%,3.4069,19425524048
600530,交大昂立,制造业,医药制造业,5.24,5.23,-0.19%,1.9157,4079400000
600535,天士力,制造业,医药制造业,16.9,17.03,0.77%,3.125,25760705880
600557,康缘药业,制造业,医药制造业,16.14,15.9,-1.49%,3.6923,9426808504
600566,济川药业,制造业,医药制造业,29.46,29.3,-0.54%,2.0367,23877207773
600568,中珠医疗,制造业,医药制造业,1.65,1.64,-0.61%,3.0303,3268306277
600572,康恩贝,制造业,医药制造业,6.38,6.33,-0.78%,1.5699,16884136866
600594,益佰制药,制造业,医药制造业,5.1,5.03,-1.37%,2.1825,3983394822
600613,神奇制药,制造业,医药制造业,6.68,6.72,0.60%,1.9578,3221030252
600664,哈药股份,制造业,医药制造业,3.95,4.37,10.63%,11.8388,11027223809
600671,天目药业,制造业,医药制造业,14.68,16.14,9.95%,12.9827,1965511204
600750,江中药业,制造业,医药制造业,12.75,12.59,-1.25%,1.746,6609750000
600771,广誉远,制造业,医药制造业,18.72,18.8,0.43%,1.828,9249594304
600781,综合T辅仁,制造业,医药制造业,6.12,6.12,0.00%,3.6683,3838203973
600789,鲁抗医药,制造业,医药制造业,6.37,6.36,-0.16%,2.044,5598261115
600812,华北制药,制造业,医药制造业,4.84,5.06,4.55%,4.7826,8251871929
600851,海欣股份,制造业,医药制造业,6.66,6.58,-1.20%,1.5083,4857396204
600867,通化东宝,制造业,医药制造业,17.21,17.1,-0.64%,2.7199,34781203641
603139,康惠制药,制造业,医药制造业,16.71,16.63,-0.48%,2.3938,1661004400
603168,莎普爱思,制造业,医药制造业,8.25,8.56,3.76%,5.4348,2761391791
603222,济民制药,制造业,医药制造业,47.4,47,-0.84%,1.8565,15040000000
603229,奥翔药业,制造业,医药制造业,12.7,12.71,0.08%,1.2658,2033600000
603351,威尔药业,制造业,医药制造业,33.15,32.88,-0.81%,1.448,3068801534
603367,辰欣药业,制造业,医药制造业,14.83,14.99,1.08%,2.5589,6795761470
603387,基蛋生物,制造业,医药制造业,28.04,28.3,0.93%,3.4955,7369820995
603456,九洲药业,制造业,医药制造业,10.91,10.85,-0.55%,5.0738,8743897505
603520,司太立,制造业,医药制造业,22.74,22.66,-0.35%,2.2075,3804577472
603538,美诺华,制造业,医药制造业,20.38,20.35,-0.15%,2.0138,3033289600
603566,普莱柯,制造业,医药制造业,16.8,16.64,-0.95%,7.7852,5349693440
603567,珍宝岛,制造业,医药制造业,11.82,11.87,0.42%,1.0127,10079529200
603590,康辰药业,制造业,医药制造业,36.03,35.71,-0.89%,1.444,5713600000
603658,安图生物,制造业,医药制造业,82,82,0.00%,2.07,34440000000
603669,灵康药业,制造业,医药制造业,7.14,7.12,-0.28%,1.3928,3628352000
603676,卫信康,制造业,医药制造业,11.91,11.9,-0.08%,4.097,5033700000
603707,健友股份,制造业,医药制造业,32.2,33.02,2.55%,5.6145,23724021023
603718,海利生物,制造业,医药制造业,12.95,13.17,1.70%,5.7826,8481480000
603811,诚意药业,制造业,医药制造业,22.97,22.88,-0.39%,1.8421,2729126400
603858,步长制药,制造业,医药制造业,19.6,19.11,-2.50%,3.4413,21815605457
603880,南卫股份,制造业,医药制造业,9.56,9.62,0.63%,1.7838,1625780000
603896,寿仙谷,制造业,医药制造业,37,36.48,-1.41%,3.2441,5248436114
603963,大理药业,制造业,医药制造业,13.12,13.59,3.58%,6.9382,2296710000
603976,正川股份,制造业,医药制造业,15,16.58,10.53%,10.4844,2506896000
603998,方盛制药,制造业,医药制造业,6.42,6.4,-0.31%,2.6646,2802065408
900904,神奇B股,制造业,医药制造业,0.83,0.819,-1.33%,1.6888,300245910.2
900917,海欣B股,制造业,医药制造业,0.4,0.398,-0.50%,0.7519,1249434571
301,东方盛虹,制造业,化学纤维制造业,5.24,5.19,-0.95%,1.1472,20910786222
420,吉林化纤,制造业,化学纤维制造业,2.45,2.43,-0.82%,2.0492,4788817174
677,恒天海龙,制造业,化学纤维制造业,3.04,3.06,0.66%,1.3115,2643772521
703,恒逸石化,制造业,化学纤维制造业,11.78,11.66,-1.02%,2.2128,33134519027
782,美达股份,制造业,化学纤维制造业,3.81,3.79,-0.52%,1.5707,2001649171
936,华西股份,制造业,化学纤维制造业,7.31,7.21,-1.37%,2.4862,6388152915
949,新乡化纤,制造业,化学纤维制造业,3.7,3.57,-3.51%,4.3243,4489832095
2064,华峰氨纶,制造业,化学纤维制造业,5.31,5.24,-1.32%,1.8904,8786432000
2172,澳洋健康,制造业,化学纤维制造业,3.74,3.79,1.34%,4.2328,2942864362
2206,海利得,制造业,化学纤维制造业,3.76,3.75,-0.27%,1.0638,4586357419
2254,泰和新材,制造业,化学纤维制造业,10.68,10.51,-1.59%,1.8762,6419861136
2427,*综合T尤夫,制造业,化学纤维制造业,12.64,12.24,-3.16%,3.8583,4873413014
2493,荣盛石化,制造业,化学纤维制造业,10.93,10.85,-0.73%,1.2844,68258519088
300699,光威复材,制造业,化学纤维制造业,38.98,38.2,-2.00%,4.3684,19800970000
300777,中简科技,制造业,化学纤维制造业,35.98,35.33,-1.81%,3.2791,14132353300
600063,皖维高新,制造业,化学纤维制造业,3.06,3.09,0.98%,2.9412,5951014598
600346,恒力石化,制造业,化学纤维制造业,13.3,13.01,-2.18%,2.9434,91578688216
600527,江南高纤,制造业,化学纤维制造业,2.1,2.09,-0.48%,1.4286,3016150238
600810,神马股份,制造业,化学纤维制造业,8.12,8.09,-0.37%,1.861,4651458760
600889,南京化纤,制造业,化学纤维制造业,4.66,4.67,0.21%,1.9355,1710835867
601113,华鼎股份,制造业,化学纤维制造业,6.27,6.3,0.48%,1.9108,7191330760
601233,桐昆股份,制造业,化学纤维制造业,13.1,12.71,-2.98%,3.3794,23193651032
603225,新凤鸣,制造业,化学纤维制造业,11.59,11.52,-0.60%,1.468,13722989092
603332,苏州龙杰,制造业,化学纤维制造业,25.57,25.43,-0.55%,1.7619,3024593340
509,华塑控股,制造业,橡胶和塑料制品业,2.5,2.53,1.20%,2.7888,2088472286
589,贵州轮胎,制造业,橡胶和塑料制品业,4.21,4.2,-0.24%,1.4252,3256950077
599,青岛双星,制造业,橡胶和塑料制品业,4.11,4.13,0.49%,1.4493,3421718179
619,海螺型材,制造业,橡胶和塑料制品业,5.46,5.53,1.28%,2.5641,1990800000
659,珠海中富,制造业,橡胶和塑料制品业,2.69,2.67,-0.74%,1.8587,3432825728
859,国风塑业,制造业,橡胶和塑料制品业,4.39,4.36,-0.68%,2.2883,3224000823
887,中鼎股份,制造业,橡胶和塑料制品业,8.83,8.94,1.25%,2.8345,10914131649
973,佛塑科技,制造业,橡胶和塑料制品业,3.86,3.87,0.26%,1.292,3743927672
2014,永新股份,制造业,橡胶和塑料制品业,6.88,6.85,-0.44%,1.4577,3449774559
2108,沧州明珠,制造业,橡胶和塑料制品业,3.52,3.51,-0.28%,1.983,4976913938
2224,三力士,制造业,橡胶和塑料制品业,5.36,5.3,-1.12%,1.8727,3795519093
2243,通产丽星,制造业,橡胶和塑料制品业,14.9,14.57,-2.21%,9.1724,5317306289
2263,*综合T东南,制造业,橡胶和塑料制品业,1.93,1.94,0.52%,2.5773,3644018594
2324,普利特,制造业,橡胶和塑料制品业,10.14,10.35,2.07%,4.2281,5466429680
2372,伟星新材,制造业,橡胶和塑料制品业,15.39,15.14,-1.62%,3.0719,23816930638
2381,双箭股份,制造业,橡胶和塑料制品业,7.87,8.36,6.23%,9.0571,3440744127
2395,双象股份,制造业,橡胶和塑料制品业,21.35,22.25,4.22%,10.5386,3978433500
2420,*综合T毅昌,制造业,橡胶和塑料制品业,3.09,3.08,-0.32%,1.2987,1235080000
2522,浙江众成,制造业,橡胶和塑料制品业,5.41,5.36,-0.92%,2.2181,4854977514
2585,双星新材,制造业,橡胶和塑料制品业,4.75,4.72,-0.63%,1.2632,5457632561
2641,永高股份,制造业,橡胶和塑料制品业,4.59,4.47,-2.61%,3.2895,5020704000
2676,顺威股份,制造业,橡胶和塑料制品业,3.08,3.08,0.00%,1.6181,2217600000
2694,顾地科技,制造业,橡胶和塑料制品业,3.33,3.31,-0.60%,1.8072,1976721408
2735,王子新材,制造业,橡胶和塑料制品业,15.5,17.04,9.94%,10.2647,2431628959
2768,国恩股份,制造业,橡胶和塑料制品业,23.4,23.4,0.00%,1.5326,6347250000
2790,瑞尔特,制造业,橡胶和塑料制品业,6.32,6.23,-1.42%,1.7516,2551808000
2812,恩捷股份,制造业,橡胶和塑料制品业,32.3,32.77,1.46%,3.5006,26398707497
2825,纳尔股份,制造业,橡胶和塑料制品业,18.02,17.89,-0.72%,2.2702,2506927400
2838,道恩股份,制造业,橡胶和塑料制品业,13.37,13.1,-2.02%,2.9828,5281920000
2886,沃特股份,制造业,橡胶和塑料制品业,24.43,24.43,0.00%,0,2903194018
300021,大禹节水,制造业,橡胶和塑料制品业,5.16,5.5,6.59%,10.9375,4385483779
300169,天晟新材,制造业,橡胶和塑料制品业,4.93,4.89,-0.81%,1.833,1594063423
300180,华峰超纤,制造业,橡胶和塑料制品业,9.77,9.62,-1.54%,1.6444,16390109295
300198,纳川股份,制造业,橡胶和塑料制品业,3.69,3.71,0.54%,2.9891,3827045083
300218,安利股份,制造业,橡胶和塑料制品业,7.11,7.15,0.56%,1.2658,1551457050
300221,银禧科技,制造业,橡胶和塑料制品业,5.79,5.79,0.00%,2.9463,2618911742
300230,永利股份,制造业,橡胶和塑料制品业,3.85,3.85,0.00%,3.3766,3142393258
300305,裕兴股份,制造业,橡胶和塑料制品业,8.8,8.68,-1.36%,2.7304,2506376040
300320,海达股份,制造业,橡胶和塑料制品业,4.41,4.41,0.00%,2.2676,2651442782
300321,同大股份,制造业,橡胶和塑料制品业,14.57,14.64,0.48%,1.8056,1300032000
300325,德威新材,制造业,橡胶和塑料制品业,3.99,3.98,-0.25%,2.2613,4002857478
300375,鹏翎股份,制造业,橡胶和塑料制品业,3.36,3.37,0.30%,3.2544,2464290184
300478,杭州高新,制造业,橡胶和塑料制品业,14.78,14.29,-3.32%,4.1351,1810157170
300539,横河模具,制造业,橡胶和塑料制品业,7.8,7.84,0.51%,1.8018,1724646846
300547,川环科技,制造业,橡胶和塑料制品业,9.43,9.35,-0.85%,2.7572,2028072727
300586,美联新材,制造业,橡胶和塑料制品业,12.78,12.83,0.39%,1.7214,3079200000
300587,天铁股份,制造业,橡胶和塑料制品业,11.78,11.21,-4.84%,6.7753,2037002730
300599,雄塑科技,制造业,橡胶和塑料制品业,10.22,10.18,-0.39%,1.1788,3094720000
300644,南京聚隆,制造业,橡胶和塑料制品业,27.31,27.37,0.22%,1.2737,1751680000
300677,英科医疗,制造业,橡胶和塑料制品业,16.38,16.38,0.00%,2.5031,3250014997
300716,国立科技,制造业,橡胶和塑料制品业,11.97,11.82,-1.25%,2.237,1891436400
300717,华信新材,制造业,橡胶和塑料制品业,17.04,16.81,-1.35%,3.5211,1721344000
300731,科创新源,制造业,橡胶和塑料制品业,26.26,26.26,0.00%,0,3279914624
300767,震安科技,制造业,橡胶和塑料制品业,32.6,33.05,1.38%,2.272,2644000000
600143,金发科技,制造业,橡胶和塑料制品业,5.38,5.32,-1.12%,2.4209,14453295062
600182,综合佳通,制造业,橡胶和塑料制品业,16.49,16.54,0.30%,1.0896,5623600000
600210,紫江企业,制造业,橡胶和塑料制品业,3.47,3.46,-0.29%,2.3188,5247907107
600458,时代新材,制造业,橡胶和塑料制品业,9.18,9.1,-0.87%,3.6585,7305463183
600469,风神股份,制造业,橡胶和塑料制品业,5.07,5.08,0.20%,1.7751,2857059168
601058,赛轮轮胎,制造业,橡胶和塑料制品业,3.7,3.72,0.54%,1.6216,10044969722
601163,三角轮胎,制造业,橡胶和塑料制品业,12.08,12.05,-0.25%,1.1599,9640000000
601500,通用股份,制造业,橡胶和塑料制品业,6.42,6.34,-1.25%,1.5674,5530319171
601966,玲珑轮胎,制造业,橡胶和塑料制品业,19.99,19.71,-1.40%,2.988,23652192310
603033,三维股份,制造业,橡胶和塑料制品业,17.41,17.39,-0.11%,2.0725,5293831559
603266,天龙股份,制造业,橡胶和塑料制品业,11.58,11.5,-0.69%,2.9235,2284390360
603580,艾艾精工,制造业,橡胶和塑料制品业,12.33,12.25,-0.65%,1.6221,1600746700
603615,茶花股份,制造业,橡胶和塑料制品业,9.24,9.13,-1.19%,1.41,2233745800
603655,朗博科技,制造业,橡胶和塑料制品业,16.18,16.39,1.30%,2.4722,1737340000
603657,春光科技,制造业,橡胶和塑料制品业,24.6,25.41,3.29%,4.0193,2439360000
603725,天安新材,制造业,橡胶和塑料制品业,7.23,7.2,-0.41%,1.1065,1478534400
603726,朗迪集团,制造业,橡胶和塑料制品业,10.65,10.72,0.66%,3.3803,1990180864
603806,福斯特,制造业,橡胶和塑料制品业,39.69,39.74,0.13%,3.3643,20768124000
603856,东宏股份,制造业,橡胶和塑料制品业,9.96,9.97,0.10%,1.9095,2556453562
603991,至正股份,制造业,橡胶和塑料制品业,19.2,19.05,-0.78%,1.5699,1419891712
12,南玻A,制造业,非金属矿物制品业,4.12,4.12,0.00%,3.1707,8235167664
23,深天地A,制造业,非金属矿物制品业,13.6,13.63,0.22%,7.3333,1891247551
401,冀东水泥,制造业,非金属矿物制品业,16.24,16.26,0.12%,2.2291,21910722582
672,上峰水泥,制造业,非金属矿物制品业,12.24,12.46,1.80%,1.9592,10137703593
786,北新建材,制造业,非金属矿物制品业,18,18.18,1.00%,4.8359,30715252568
789,万年青,制造业,非金属矿物制品业,8.89,9.01,1.35%,3.8202,7184336839
795,英洛华,制造业,非金属矿物制品业,6.54,6.84,4.59%,5.6061,7754399265
877,天山股份,制造业,非金属矿物制品业,10.3,10.18,-1.17%,3.2,10675999723
935,四川双马,制造业,非金属矿物制品业,13.58,13.7,0.88%,2.8253,10459132562
2066,瑞泰科技,制造业,非金属矿物制品业,7.87,7.86,-0.13%,2.4142,1815660000
2080,中材科技,制造业,非金属矿物制品业,9.69,9.73,0.41%,3.1088,16328142472
2088,鲁阳节能,制造业,非金属矿物制品业,12.15,11.97,-1.48%,1.9851,4332637655
2162,悦心健康,制造业,非金属矿物制品业,3.2,3.28,2.50%,3.4483,2800382000
2201,九鼎新材,制造业,非金属矿物制品业,20.18,20.21,0.15%,4.8449,6719167569
2205,国统股份,制造业,非金属矿物制品业,18.6,19.68,5.81%,8.2258,2285871714
2225,濮耐股份,制造业,非金属矿物制品业,,,#DIV/0!,,4229249690
2233,塔牌集团,制造业,非金属矿物制品业,10.1,10.19,0.89%,1.6798,12149282413
2271,东方雨虹,制造业,非金属矿物制品业,22.7,22.39,-1.37%,3.9381,33407843267
2297,博云新材,制造业,非金属矿物制品业,6.94,6.96,0.29%,1.7316,3280352713
2302,西部建设,制造业,非金属矿物制品业,10.97,10.87,-0.91%,2.2789,13721791284
2392,北京利尔,制造业,非金属矿物制品业,3.43,3.45,0.58%,1.7391,4107193395
2457,青龙管业,制造业,非金属矿物制品业,8.04,7.94,-1.24%,1.6311,2659836480
2571,德力股份,制造业,非金属矿物制品业,5.02,5.06,0.80%,1.3944,1983270542
2596,海南瑞泽,制造业,非金属矿物制品业,6.21,6.23,0.32%,3.2258,7190455538
2623,亚玛顿,制造业,非金属矿物制品业,13.75,13.66,-0.65%,1.0249,2185600000
2671,龙泉股份,制造业,非金属矿物制品业,4.36,4.37,0.23%,1.6092,2064571426
2742,三圣股份,制造业,非金属矿物制品业,6.39,6.35,-0.63%,1.1041,2743200000
2785,万里石,制造业,非金属矿物制品业,10.59,10.47,-1.13%,2.2599,2094000000
2918,蒙娜丽莎,制造业,非金属矿物制品业,11.86,12.14,2.36%,5.4054,4882538040
200012,南玻B,制造业,非金属矿物制品业,2.34,2.31,-1.28%,1.7167,2185857198
300064,豫金刚石,制造业,非金属矿物制品业,3.64,3.66,0.55%,2.4658,4412044338
300080,易成新能,制造业,非金属矿物制品业,5.86,5.83,-0.51%,1.8739,2931347442
300089,文化长城,制造业,非金属矿物制品业,3.57,3.62,1.40%,6.4789,1741425869
300093,金刚玻璃,制造业,非金属矿物制品业,9.15,9.24,0.98%,6.5217,1995840000
300160,秀强股份,制造业,非金属矿物制品业,3.47,3.47,0.00%,1.4368,2057544908
300179,四方达,制造业,非金属矿物制品业,5.06,5.01,-0.99%,2.3669,2497234500
300196,长海股份,制造业,非金属矿物制品业,9.15,9.09,-0.66%,1.0941,3858669331
